ticker,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return,data_points
AMAT,0.3679866375879588,0.46744021055215484,0.7872378740230362,-0.5513918906805574,15.805504555813291,-0.3149488290692881,3.4783806773300627,0.01757145733017551,1256
APP,1.0493281777548171,0.7631952009493,1.374914538835688,-0.919024812239502,14.918582033287802,2.0387942901596685,14.807280576286482,7.416060670632421,933
APTV,0.024746022522533995,0.4802146507727054,0.051531169410836554,-0.7074444080460048,14.585908257691486,-0.9506744256912668,15.146013958645089,-0.33002675220114663,1256
ACGL,0.24394683963392083,0.338796364928783,0.7200397196858942,-0.538397687515893,14.513089565874028,-0.32133563712953106,10.062201956330833,0.3011299457000356,1256
ADM,0.09534735127422955,0.30434365952174897,0.31328844315028637,-0.4640504521660485,14.97124965245924,-1.8353695191009027,23.024663048329458,-0.28168429801799977,1256
ARES,0.5335676266448857,0.3761207258023736,1.4186073514205646,-0.440731890402538,13.766688525293416,0.13376318637999773,6.468515907484587,0.5439677260146396,1256
ANET,0.6892204171643699,0.4273307953806943,1.612849868566966,-0.3842277279762277,16.071776718501877,0.7514140197392162,8.410390786548074,0.8929132444102237,1256
AJG,0.30347747312707263,0.25884901632766233,1.1724111508421482,-0.37220265385817375,13.781679937223407,-0.7552071374465215,13.581904846148323,0.2761791917159686,1256
AIZ,0.1752920368393589,0.3088778647885899,0.5675124598499046,-0.4463481382533658,12.932959967712298,-0.7664277253537354,17.138014015927087,0.27973740896271315,1256
T,0.06117893300315158,0.2661276391635172,0.22988567889997066,-0.39429070907645897,17.667891814415306,-0.05288861730002362,7.153414088100828,0.4308779707129504,1256
ATO,0.10939652450540938,0.25480081678240385,0.4293413415500642,-0.329102696247684,13.735572331828106,0.4815687020016936,14.212068834112024,0.23050700585820194,1256
ADSK,0.18482643052137693,0.3924465410174722,0.47095950964987165,-0.5199403896552839,14.248147909101936,-0.20141127611260853,5.919951918271856,0.22198950221865976,1256
ADP,0.18359005404905848,0.276612530689538,0.6637083778938225,-0.39451181159400006,14.4149442139605,-0.4765905390607719,12.912527229679355,0.285152995373267,1256
AZO,0.26877547177356775,0.28282057402597477,0.9503391777603949,-0.39121872203792674,12.119679010530167,-0.9407396676331624,12.757615174894198,0.23209216725795812,1256
AVB,0.09457399380461906,0.2999898716968356,0.3152572894200703,-0.46911042896936017,13.606690933994756,-0.2563605533821079,11.711253470207684,0.20405253493913045,1256
AVY,0.14918070472900347,0.3125924992649085,0.4772369941051571,-0.43521200893818146,13.158952255745342,0.8174095137948332,18.270369909730018,-0.05892249769668256,1256
AXON,0.7094568042368101,0.49935206262578047,1.4207547286502034,-0.5854257529167797,13.334184544367892,1.2402955211730884,12.041121810271516,1.3393335607020802,1256
BKR,0.24978452563783127,0.4450834125562177,0.5612083456520218,-0.6331610533289652,15.881732456239869,0.14936685057210267,9.083197125720087,0.22873562233482558,1256
BALL,0.035675628333389,0.32851050845117175,0.10859813435371933,-0.5508922788435572,14.491244972627905,-0.10794883684764182,10.505345173645951,-0.0320219564121883,1256
BAC,0.13927106713313386,0.3575608045521661,0.38950317081752456,-0.48484247198571784,17.72531200928717,0.46697169539738115,10.466054735308939,0.33731493621689035,1256
BAX,-0.1443761376731777,0.2960086073412826,-0.4877430388594055,-0.6646673253592407,15.144631302899361,-0.7735327530767716,8.527151372016686,-0.23806211524135434,1256
BDX,0.01228146734694624,0.24349421784355335,0.05043843527667324,-0.2963220112606761,14.428394509058771,-0.4861403729826036,9.266251105903915,-0.05527027966193043,1256
BRK-B,0.17426993438441563,0.2174878955260667,0.801285671383623,-0.29569936128511065,15.310795639003011,0.09142016264445697,12.268018302704283,0.2677620114939332,1256
BBY,0.11620393887413272,0.3897779470079562,0.2981285620855321,-0.5259538280206737,14.844970970239126,0.3198378978932189,7.0522514466067445,0.1441852319206336,1256
TECH,0.1335126356832237,0.36453743031549274,0.3662521995825608,-0.6050220507809762,13.787675093712236,0.5134023611680104,4.159417936839047,-0.059074319489040295,1256
BIIB,-0.03425913024212346,0.4669033656680799,-0.0733752051521474,-0.6468134256741943,14.097397701020885,5.900187711717314,96.46348477023011,-0.419600383282966,1256
BLK,0.24045278375421808,0.3151316829286422,0.7630231956355393,-0.4390170403217398,13.471372772640947,0.23632175902876146,8.846930716234732,0.29584184873921693,1256
BX,0.4141475686630558,0.4132269933166973,1.0022277715668322,-0.4928609973151838,15.24313268173311,-0.05348220505090002,5.346352645282163,0.347808423395948,1256
XYZ,0.3112401008209311,0.6444574133091026,0.48294905822062495,-0.8608282120560732,16.276018709774856,0.11415292580134713,4.469947710647747,0.13096322020228213,1256
BK,0.1777857696801679,0.3139508542537006,0.5662853509438167,-0.4624623035207415,15.398863253217955,-0.053368416276520954,10.069660660551,0.5245406302445723,1256
BA,0.00445003442786418,0.5110049375224212,0.008708398101669864,-0.7249236475234283,16.3754077058378,0.24895111448436816,11.643240416465549,-0.32268088478730483,1256
BKNG,0.28048324468215813,0.3731296301123917,0.7517045606849093,-0.4478699557832083,16.008006506197617,0.23629890487418145,6.38531968421097,0.41945572317111535,1256
BSX,0.1930032513783284,0.28034572177052713,0.6884472862985525,-0.4349157637047449,15.904963536894734,-0.6652001570724037,7.315104709474722,0.5512886728040993,1256
BMY,0.03818033427767786,0.23694402745653678,0.16113651265036158,-0.47667364167181825,16.313215057426408,0.38402597025286644,7.815462035597125,0.1478186772533423,1256
AVGO,0.672651013564679,0.41900489131087154,1.605353606876203,-0.4829997400607445,17.02751833115792,0.5244954217259329,11.773679822384478,1.1388856338999678,1256
BR,0.1862760205300631,0.2583389078114941,0.7210529072375959,-0.36087779543021437,13.247067145472561,0.22629589102654177,6.883998008765948,0.11360780187085306,1256
BRO,0.2628918694283342,0.269955932072485,0.9738325341105893,-0.3473511436674419,14.111122386091907,-0.3591298981860205,7.56618671420434,0.4428186359663817,1256
BF-B,-0.05915349678062598,0.27938347985334167,-0.2117286849303966,-0.5061131691636022,14.062349273207428,-0.02502903239557453,11.302824074718904,-0.3269610765089914,1256
BLDR,0.6348418897466284,0.5366895953202325,1.1828846604857883,-0.6220724093968799,14.53704317315118,-0.036442881661891864,7.900354991380791,-0.14118849274901335,1256
BG,0.15366493785157398,0.33369928226657547,0.46048926688676195,-0.47312006997597617,14.137816244669823,-0.49972789032148573,6.047368434509135,-0.21625031509079717,1256
BXP,0.004389994980478651,0.39519467849009615,0.01110843647300951,-0.6359411835816469,14.066935772040267,0.27452229579266896,8.51490701723404,0.10513959708583065,1256
