ticker,cluster,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return
COIN,1,0.387072555363924,0.8941865859786567,0.4328767188341193,-0.9089789936876204,16.209124627109258,0.4593921370974737,2.433658970231034,0.4694112249837054
CL,2,0.1079625350076805,0.2069879189133928,0.521588581471046,-0.2257271367758283,15.304007899316792,0.4056543713284573,13.820325383650584,0.1641228753521086
CMCSA,1,0.0277034523571673,0.2865895645048479,0.0966659494564348,-0.5211347987493874,16.89283472952461,-0.0600440391238492,6.238812494455999,-0.1216921093622579
FIX,0,0.7076931543785696,0.4355232486575326,1.6249262388632066,-0.4120707599115054,12.465840622420798,0.0958951318415819,6.5178427569637485,1.0943929024736685
CAG,2,0.0272560780118475,0.2441585030295143,0.1116327208499997,-0.3469560175690265,15.223948701264511,-0.3659385802057283,7.299242310551762,0.0069475806424026
COP,1,0.2386486653178725,0.4413074112680973,0.5407764728720855,-0.6565815363214628,15.8548144345947,0.0318953327521709,14.037881586892574,-0.1400955799352589
ED,2,0.0704998858907088,0.2476109063421547,0.2847204387406523,-0.3090506755869422,14.5447405166014,0.3715741315834469,22.330646665899454,0.0146612662338425
STZ,2,0.0881560790811653,0.278070215742046,0.3170281248781565,-0.4929442770485933,13.977846136737137,-0.0132052109947874,17.03744327901685,-0.0767129254078212
CEG,0,0.9670537141237504,0.4375272010322701,2.210271068500778,-0.2764498775462303,14.729803100191956,1.202121685650454,10.025595735797516,0.9496227286919836
COO,2,0.0711069679572724,0.2963250833208508,0.2399627029895414,-0.4544821328563737,14.00261032792142,0.1725223328028012,7.718433890612696,-0.0336116719655517
CPRT,0,0.2580532728104079,0.3061951313297187,0.8427739255348562,-0.4375119734038575,15.381985643600974,0.2042261019682515,9.639397486950548,0.1863265524105148
GLW,2,0.1928668544054996,0.3311377397826421,0.582436947634229,-0.4109864711843068,15.400842479883597,0.1663090101399691,9.39375737875394,0.6003533329089688
CPAY,2,0.0987388102848376,0.353047896558158,0.2796753960225685,-0.5012923918013379,13.31844866336156,0.2658871499813031,6.2248027984588585,0.1944730364154925
CTVA,2,0.2277789015941311,0.3366526190973216,0.6765992262436059,-0.347616577815266,15.113162694165917,0.2235633484789015,11.071704222022042,0.1939855355010349
CSGP,2,0.0968192028699872,0.3563772855378053,0.2716761331291875,-0.4659113535321819,14.695568389691315,0.4736627420190905,8.036634437478245,-0.1781668360632637
COST,0,0.3194106437329618,0.2415235729795138,1.3224822728175456,-0.3140243238085032,14.630501046646152,-0.129309932918031,8.533589732360005,0.4052779413776146
CTRA,2,0.2289774871680969,0.3955186230786426,0.5789297236771791,-0.3360410743711643,15.861909617968193,0.3125855272065622,3.7657540300472734,0.033016185519074
CRH,0,0.2950029959610352,0.3488694899341191,0.8455970053923142,-0.5215782712732174,14.377345290772832,-0.4440656012455951,9.457270414581892,0.35843368884077
CRWD,0,0.7196435237233012,0.5478426309417732,1.3135953339122082,-0.6769220151886317,15.325498171862828,-0.0041378873437361,2.801152446001012,0.3681262241036269
CCI,2,-0.0048333510640554,0.297091376005806,-0.0162689039615913,-0.5547698294709075,14.64472495046085,0.0875208471374495,5.361254911435783,-0.1729580118471771
CSX,2,0.1177017537156819,0.2929590249037675,0.4017686560581129,-0.4055300129027628,16.382763461596806,0.0210510421273027,12.937118294731391,-0.059983852908432
CMI,2,0.2251893526514921,0.2976974300756992,0.7564370058358595,-0.4142356931038469,13.920066195973316,0.931274832062366,15.518647005053955,0.4884326202430813
CVS,1,-0.0274096348351,0.3042912305919578,-0.0900769791550623,-0.5678882723652043,15.91725866881214,-0.7593426726440963,10.871321164132183,-0.4202373515031743
DHR,2,0.1572864384040104,0.2803121679854085,0.5611117046199646,-0.3664860015604185,14.90681399385358,0.1159205290858788,3.830947689095214,-0.0030236802177605
DRI,1,0.2582666605358612,0.4481850360866088,0.5762500747257275,-0.7210289667616108,14.257270463186028,0.8261434218160311,27.496035895376732,0.1775466474644316
DDOG,0,0.5647741143861107,0.5923310331120637,0.953477165325661,-0.6810643090895365,15.246639468324677,0.5592521320318767,5.747340778800819,0.1877574677147686
DVA,2,0.2291675721656332,0.3636666485372494,0.6301583416774612,-0.5109881987899276,13.67906359617469,-1.7293273209669602,21.70071060194689,0.4298395402029975
DECK,0,0.6350818814460308,0.4411339163586397,1.439657795275284,-0.5468734498880959,14.677851454884054,0.4335900360405219,7.2171713803688196,0.8469547754716522
DE,2,0.2761350652210008,0.3315249783483989,0.832923861715213,-0.3741554974634632,14.31801786947367,-0.211428791019788,6.537358348022943,0.0738278423027005
DELL,0,0.498720196227026,0.4440704297964982,1.123065538175041,-0.5078686569352382,15.55332614591356,1.2641470169745632,18.782787171120983,0.524130673525804
DAL,1,0.1397316809866307,0.4893176480281733,0.2855643599811168,-0.688495691856012,16.517330091254536,-0.1286797539321022,10.796092645493829,0.5255675839067948
